transaction_id,date,description,amount,currency,account_type,status,merchant,location,device,ip_address,random_text,irrelevant_col1,irrelevant_col2
6f83048c-dd95-4dc7-b404-d33d20a31a00,2001-02-03,RENT PAYMENT REF987,-21016.0,USD,Credit,Completed,Wagner-Holland,Saratown,Web,85.139.54.154,"Write nature carry way indicate certainly.
Later two language onto manager rule your. Religious within full dark attorney among little. Behind friend political easy.",157,John Reeves
3af72225-be50-4efd-a95a-8d56b877da7e,1997-10-28,RENT PAYMENT TXN123,99225.0,INR,Credit,Completed,Perez LLC,Payneborough,Web,52.77.204.74,"Beyond street car develop million film Mr. Serve century however bill possible play performance.
Whose draw moment law. Outside paper move better. Decade put because goal.",186,James Gallegos
f7ceb35c-0d58-4c4b-a5c5-020b7736d3d3,2025-04-11,ELECTRICITY BILL,47947.0,INR,Current,Completed,"Jackson, Mitchell and Ashley",New Melissaport,Mobile,15.156.226.202,"Seek place rise on. Soon far lay her would part receive.
Before up school perform finish. Get power provide purpose dream security decade. Area ask ready perform exist nearly cut tax.",505,Seth Warren
c655fc72-2836-4e50-a0c2-db0609dc9793,2010-07-27,UPI SWIGGY XYZ,25879.0,USD,Current,Completed,Hahn Group,Jamesville,ATM,70.178.234.237,Certain bag issue body program family. Positive serious discover analysis event hour coach.,195,John Johnston
4dd7fde4-f5d5-4040-aca3-262c30e9ab1a,1995-07-11,RENT PAYMENT REF987,-16092.0,INR,Savings,Pending,"Burke, Clark and Jones",Colleenfort,Web,5.53.77.179,"Bill recent them hospital local. Join benefit arrive ball drug.
Partner bed month which. Song through American medical sit note computer. Degree scene near upon lawyer.",541,Adam Hudson
326d923e-b755-4fc7-b05d-f3de8720a691,2003-08-01,INSURANCE PREMIUM,19757.0,USD,Current,Failed,Bailey-Edwards,Lake Kenneth,ATM,145.186.36.54,"Strong throughout a create my idea. Word cost top remain nice our gun.
Ask politics us identify final money it. Return opportunity keep college really should.",516,Julie Atkinson
4f55d022-93e9-4b54-8d05-835fe1793b69,1980-02-23,FLIPKART ORDER XYZ,,USD,Current,Completed,Greene-Owens,New Douglasfort,Web,103.197.145.203,"Size throw where attorney group long social. While six notice head black.
Space cultural contain mention thank far.
Each process business leader. Feel together behind yeah sense suffer need.",396,Linda Davis
eb25a27f-3506-407c-a173-4420a1ee35d6,1979-12-14,ELECTRICITY BILL XYZ,26679.0,INR,Current,Failed,"Baxter, Moody and Lewis",East Tina,Web,120.100.102.73,"Amount firm participant. Agreement agent some though activity.
Customer certainly force yourself. Than example early ten.
Clearly little challenge example way. Let age respond in.",874,Joseph Smith
c4990453-9ac6-47a8-886b-49e2cba360e0,2015-08-14,UPI SWIGGY,98214.0,USD,Current,Pending,"Washington, Arroyo and Garcia",Kyleshire,ATM,115.255.78.108,"Attention environment attorney.
Physical writer measure agent soon area and. Dream author space his red out own.
Effect here why. Strategy economic road travel. Truth agency big think reach cover.",272,Tabitha Montoya
1c67e13e-5aca-4575-ac2c-96af02afb524,2002-07-13,FREELANCE INCOME REF987,91807.0,INR,Savings,Pending,Morrison PLC,Pamelaville,Mobile,5.191.185.158,Kitchen maybe majority maybe course itself edge. Fear matter no.,63,Anne Williams
8f3d2d87-21c4-40d2-b2aa-79aae0c2c6f7,1984-07-05,INSURANCE PREMIUM XYZ,17800.0,EUR,Savings,Completed,Haley Group,Patelborough,Mobile,101.11.227.7,Consumer room south range environmental. Dinner special often score heart color believe. Stuff good agency democratic commercial both paper.,765,Shane Palmer
16abc346-44a6-4612-85bc-c6aa3abe8136,1974-05-23,FLIPKART ORDER,-28432.0,EUR,Savings,Failed,"Garcia, Carney and Evans",Savannahland,ATM,173.55.57.169,"Color official charge statement rock tree affect. Local leg this lot body administration any. Tonight can machine notice every order.
Idea term morning old. Receive phone per sound.",943,Janet Burch
5e16f95e-5fd4-4f92-97ff-bfc9443e4860,2024-04-17,DIVIDEND CREDIT,-5010.0,EUR,Savings,Completed,Oconnell-Garcia,West Destiny,Web,167.193.86.83,Street successful edge study paper. Bit study usually various reach region interesting between. Training conference article sister best research. School apply left candidate all yet cover.,305,Dr. Erin Vazquez
67864bdf-d15a-4497-8517-beac36b9b822,2009-06-19,NEFT CR SALARY TXN123,58226.0,USD,Savings,Completed,Cooper-Bernard,Nicholasfort,Mobile,144.233.154.191,Opportunity get pass turn. Seat car player option development owner morning.,283,William Sanders
0224c40f-df48-44bc-a5bc-f869d20ba5e7,1986-02-25,GYM MEMBERSHIP,20466.0,INR,Current,Pending,"Peters, Lee and Hubbard",Gutierrezton,Mobile,29.183.234.178,"Agent race truth effect Democrat. Always can party southern hot.
Order debate different cold. Improve more professional discuss look free.
Yourself right church moment key blood.",914,Rachael Perkins
959397e8-39cf-4356-ac0c-fc3c0a0b8c5a,1999-05-05,FLIPKART ORDER,99660.0,USD,Credit,Failed,Mendoza and Sons,Andrewmouth,Web,88.197.181.0,"Cell herself establish. I partner dinner down cell. Continue might decide read daughter take.
Worry left close upon. Stop word responsibility life.",96,Kevin Valdez
015c22f6-f25e-4599-ad11-851748e0fa10,1998-05-12,EMI PAYMENT HDFC TXN123,86083.0,EUR,Savings,Failed,Duran Group,Andreachester,ATM,201.95.208.212,Recent water message find. Care simply score doctor. Hotel market want leg back. Us world camera risk think realize.,238,Randy Adkins
9572cf82-1d58-4ff7-b41b-b1494dcca29b,1973-05-12,DIVIDEND CREDIT,,EUR,Current,Completed,Fischer LLC,Lake Jessicafort,Mobile,176.138.9.62,"Future meeting air near former.
Group here car. Product name represent hit item.
Kitchen model stuff organization positive picture culture.
Serve the third his space. Modern cell traditional.",122,James Harris
b12fd1ad-da01-47b7-a65e-ada079ef23f6,2024-09-26,GYM MEMBERSHIP,27425.0,INR,Savings,Failed,Hernandez-Webster,Jamestown,Mobile,56.56.198.173,"Soldier imagine finish. Operation many air hospital.
Officer attack dream physical age simply compare. Behavior member bad. Report firm culture generation star.
Want threat think we manager.",69,Mr. Michael Young DDS
3d165b81-35d1-45bd-8f3d-f29b6f0928e6,1977-02-16,FLIPKART ORDER,4017.0,EUR,Current,Failed,Allen PLC,Laneshire,Mobile,109.14.64.74,Pm form son as hear his. Land century laugh important official. Such good trial rule every such since power.,744,Hannah Walker
4aea0fb7-01ff-40e2-8f43-ebd924c5118c,1980-10-28,NETFLIX SUBSCRIPTION XYZ,-41264.0,USD,Savings,Pending,"Olson, Duke and White",Lake Thomas,ATM,218.81.63.158,"Nation follow law may.
Available reveal white together music. Assume trip result enough nor yard protect.",376,Brandon Wood Jr.
d618af10-c203-4e0d-a53d-d40b91a1f2e4,1978-08-30,UBER RIDE REF987,84270.0,USD,Current,Completed,Hall LLC,West Nancyview,Web,86.43.240.198,"Ok nearly travel couple language. Last dog until try including. Watch give contain federal.
Research her drive tell. Along situation bring half.",715,Michael Schneider
16e28f9e-ab67-43c0-a3bb-317835ea68fa,2009-09-10,UBER RIDE XYZ,25312.0,USD,Current,Completed,"Smith, Howard and Bailey",North Theresa,Mobile,150.107.156.222,Republican ball run situation. Culture important name anything. North their also answer.,299,Paul Myers
4b34bbdf-c203-4887-88b9-7e40916c6760,1992-08-20,ELECTRICITY BILL XYZ,81226.0,EUR,Credit,Failed,"Sloan, Gutierrez and Erickson",West Justin,Web,60.205.83.128,"Result indeed list mind be as. Response indeed place add consumer investment middle.
Sit medical building Mrs kid generation thing probably. Tonight watch art beyond information maybe.",695,Keith Benitez
eeb58a89-9fc5-43ee-b217-f192d7e6feb3,2005-09-26,UPI SWIGGY,67795.0,EUR,Credit,Failed,Norris-Duncan,Patriciamouth,Web,15.152.201.188,Model arrive some task direction some kind. For hope baby ever. Per nature different it generation team computer director.,699,Matthew Juarez
1803661b-f383-4bd6-b6d2-7e1d231b6eac,2011-02-22,UPI SWIGGY REF987,57079.0,EUR,Savings,Completed,"Scott, Castillo and Manning",West Christinaport,Web,109.93.20.21,"How build rest deal people effort. Town strategy material bad computer us.
West order west people history end. Indeed available act account. Difference meet enough full task scientist over media.",801,Susan Williams
be044456-309d-4211-b43d-9577e50d5063,2024-06-11,,-25121.0,USD,Savings,Pending,"Miller, Taylor and Lee",Lake Angelica,Web,154.97.234.63,"Check meeting strong after throw. Stock red fire here new bar alone from. Picture buy tell best.
Main product deep create wait knowledge.",617,Evan Henderson
7aedf141-f426-4f2a-a4b1-cda5bc9dbf31,1976-04-30,UBER RIDE,,INR,Savings,Pending,Chavez-Smith,Hardingville,ATM,88.196.7.32,"Total someone perform unit market. East people pick.
Hour but music under.
Part then bag anything. Charge general sense campaign never.",937,Stephanie Allen
4e8bac2e-51e4-4353-bd2b-ad2346e28557,1984-08-30,UBER RIDE,24869.0,USD,Savings,Pending,Jimenez PLC,Andreatown,ATM,96.91.92.99,"Former interest thousand image cup special.
Best oil method much act little. Might determine far take need.
True road receive. Heart free security resource however option.",827,Gabriella Flores
ddc1734d-fadf-401f-b346-aa44450765f8,1983-03-21,INSURANCE PREMIUM XYZ,-4139.0,USD,Current,Failed,Wallace Ltd,Port Amy,ATM,7.93.233.48,Customer nothing center near or evidence. Speech meeting audience simple culture wear condition dinner.,234,Jeffrey Dickson
ce746c39-68b5-4bcc-a922-c2925de1f31f,1971-01-23,AMAZON PURCHASE,-16638.0,INR,Savings,Pending,"Vasquez, Nguyen and Baker",Farmerbury,Web,126.145.122.57,"Evening recent travel lose feeling. Produce expect stock range method measure value consumer.
College light radio together. Newspaper put cut space through security.
Writer hear event.",845,Nancy Padilla
d8f26549-728c-44cf-9764-790b22a003d9,1978-01-14,FREELANCE INCOME XYZ,-10008.0,USD,Credit,Failed,Williams and Sons,West Dorisfort,Web,208.224.135.46,But interesting walk measure glass close these clearly. Cover attention to most eat Republican. Past record company.,795,Kristine Harper
b3f09dfb-7889-44ce-9da0-ed010a8f1bc7,2002-04-30,UBER RIDE TXN123,89877.0,INR,Current,Failed,"Haney, Christensen and Reed",East Sarahtown,ATM,92.233.34.61,Interest their story present class. Detail subject who human I. Yeah forget still want her worry soldier.,818,Emily Cruz
a8ef5dd7-2b0a-42e1-85d3-19ba44a532df,1980-04-06,NEFT CR SALARY XYZ,-21857.0,INR,Savings,Pending,Mack-Ortiz,Perezview,Web,178.22.72.126,"Down political window seek. Peace person herself.
After eye model Democrat mother. Prevent body provide give edge.",78,Kristin Gilbert
58f2654f-1ed2-428c-b972-5af5b35c38af,1985-04-15,CRYPTO SALE,69914.0,USD,Savings,Pending,Barron and Sons,Bushview,Mobile,222.81.112.102,"No because enough next data light. How knowledge brother market.
Young amount pretty point idea as. Wrong so push become.
Skin sense skill future. Probably food hand several sit.",696,Claudia Oliver
efaf1d80-46e5-41e2-b267-1238a58051bf,2022-04-23,FREELANCE INCOME,49645.0,USD,Savings,Pending,Ward-Parker,New Richard,ATM,29.214.228.197,"Control pay determine. Theory answer process town example.
Own hair less central economic.
Conference speak born night some. Whether discussion general summer purpose mind.",42,Melissa Figueroa
5436dd76-38c8-4eaa-a0d2-c73e6eea6000,1983-03-27,CRYPTO SALE XYZ,28728.0,EUR,Current,Completed,"Brown, Lee and Johnson",Bairdfort,Mobile,104.107.87.209,Attention develop film. Act morning next color. Option before fire only smile artist network board.,234,Allison Wood
d223aa71-544a-49ae-9db5-7597ffeada45,2018-06-17,CRYPTO SALE XYZ,7764.0,EUR,Current,Pending,Wells and Sons,Paulstad,Web,139.150.22.35,Get voice if measure tough carry control face. Anyone part state seat. Ten Congress their prevent. Let song drop money must mean look.,896,Raymond Hunt
3cfad50f-d376-4e8c-8feb-dfa6f7d198c7,2010-09-01,RENT PAYMENT,-35147.0,USD,Savings,Failed,Norton and Sons,Williamston,Mobile,119.181.184.136,"Right discuss here. Scientist indeed pick agreement. Join data baby as go.
Huge east operation record before present yeah. Production receive born like movement ever ready.",423,Christina Farrell
3d277cfa-2481-429d-a01e-a85e43e54cfc,1982-06-19,NEFT CR SALARY XYZ,76846.0,EUR,Credit,Failed,"Anderson, Hays and David",Jeremyton,Web,116.236.44.197,"Similar daughter its threat up Congress pretty. Wrong follow vote sea mother. What age your identify skin benefit.
Upon discuss federal watch by wear. School when price.",274,Brandi Stokes
89c09276-ff21-494f-9973-8c66606b29b8,1999-08-21,NETFLIX SUBSCRIPTION REF987,-8652.0,INR,Credit,Completed,Allison-Cunningham,Jenniferhaven,ATM,8.81.74.106,"Open later nor. Never outside number within agency eye discover hold.
Rest without money experience true reach low. Foreign as sing turn.",726,Michael Johnson
defbdba3-3c2d-4230-b1bd-0136ad3c9006,1974-07-01,CRYPTO SALE,-25956.0,EUR,Current,Pending,Johnson PLC,Lake Christophermouth,Web,84.245.247.13,Store effort themselves life. Well thank feel star water subject rich. Type interesting management both. Usually city someone local write effort fly late.,360,Elizabeth Dickerson
24c52d54-92c8-431f-9b3e-bd2bcb8eb1af,1986-09-09,,52888.0,USD,Current,Pending,"Knight, Marshall and Young",New Elizabethfort,Mobile,172.77.148.23,Manager bag peace hope key. Go wish page vote knowledge source cup. Even ten likely similar.,36,Tyrone Brown
085f7eda-d669-4e8f-b4b6-4b7be10bcf2c,1978-09-06,NEFT CR SALARY REF987,37527.0,INR,Credit,Pending,"Morales, James and Wyatt",East Gregory,Web,76.118.31.241,"Director whether maybe than. Performance fact only tax base possible.
Continue stage ok black about. Call summer cover let structure society drop.",417,Mark Costa
583da0fc-2520-4dea-b732-c91cb91ad583,1983-08-09,AMAZON PURCHASE XYZ,8870.0,EUR,Current,Completed,Thomas Inc,North Codyberg,ATM,210.119.53.42,"Value recognize movie picture church why. Address mission treat water nature quality.
Lose begin by ago dog. Evening forward piece better understand finally.",833,Scott Arnold
3e8d4827-c566-4a6c-9f7f-0e7278be8fb6,2002-09-07,UPI SWIGGY,-33341.0,INR,Credit,Completed,Watson-Watson,Chavezmouth,ATM,43.82.66.156,Prevent authority young end second. Peace happen above prove development order since.,133,James Castaneda
c90254ab-4e22-41ca-a477-673d2616b27d,1978-08-13,FREELANCE INCOME TXN123,94521.0,INR,Savings,Pending,Salazar-Walter,Port John,Web,79.89.200.246,"Recent key win discussion necessary cover. Because front here degree.
Policy head build career. Paper expect miss including behavior understand.",534,Jennifer Thompson
e0b4b5fa-1e22-4fac-b4a0-80a3d803492b,2022-11-06,UPI SWIGGY REF987,96315.0,EUR,Credit,Completed,"Porter, Gilbert and Hull",Boltonmouth,ATM,185.59.69.254,"Save model too. Instead argue from practice middle various.
Game mother test something lot water. Lot compare describe none may remain spend of. Blood main until top thank.",555,Robert Rivera
6c9d71a5-1f8b-4cdd-985b-7ec67c37e390,1998-08-19,CRYPTO SALE REF987,64079.0,EUR,Credit,Failed,Love-Jackson,Lake Melissa,ATM,54.249.218.100,"Seat service break party yourself direction. Theory instead customer soldier resource method.
Place language small one to art turn. Chair senior I key similar although.",991,Nicole Elliott
01e9ef59-1863-40db-80c4-f30e3c3c355b,2002-01-12,,-45197.0,EUR,Current,Failed,"Briggs, Pugh and Frank",Meltonton,Web,1.35.67.211,Participant main value social space. Too issue magazine city with bad sure. Significant mother result enjoy quickly.,935,Cody Strickland
c2d17e50-d95e-4b7c-b8f4-12804c5ba175,1983-10-14,FLIPKART ORDER,52077.0,INR,Credit,Completed,"Lambert, Gonzalez and Cook",West Richardport,ATM,155.28.255.232,"Popular measure ground anyone. Find cup worry my bar stuff force drive.
East open rule guy image direction. Many decade chair near.",690,William Patel
c40cc626-4e38-4092-b691-eb283e1e811b,2010-02-12,GYM MEMBERSHIP XYZ,-47797.0,EUR,Savings,Pending,Sanchez-Sharp,Lake Neilborough,Web,201.123.86.111,Sport color else game chance must smile officer. Better here while indicate trouble attention chance. Although voice my hour respond build nearly. Test likely debate call travel.,919,Jessica Howell
5fefcb67-f0b6-4446-9d22-9d4b4482e086,2025-09-24,CRYPTO SALE,74525.0,EUR,Credit,Completed,"Reyes, Rowe and Page",Tonyaview,Web,67.169.125.214,"Maintain claim she after professor. Race affect recognize century challenge role south.
White perform cultural reveal to detail. Whether open health ten action.",3,Joseph Griffith
1365ad87-96ef-41cb-8d27-eb516209bf23,1994-04-27,NEFT CR SALARY REF987,44764.0,USD,Current,Pending,"Watson, Shannon and Howard",Mcclainton,ATM,139.99.146.71,"Religious situation loss with. Less free talk receive represent. Tree hand book source effect report.
Woman day again. Other him end production network.",249,Brian Kim
